"Plot Title: L11"
"#","Date Time, GMT+01:00","X Accel, g (LGR S/N: 21217339, SEN S/N: 21217339)","Coupler Attached (LGR S/N: 21217339)","Host Connected (LGR S/N: 21217339)","Stopped (LGR S/N: 21217339)","End Of File (LGR S/N: 21217339)"
19695,06/16/22 04:14:00 AM,-1.025,,,,
19696,06/16/22 04:15:00 AM,-1.025,,,,
19697,06/16/22 04:16:00 AM,-1.075,,,,
19698,06/16/22 04:17:00 AM,-1.075,,,,
19699,06/16/22 04:18:00 AM,-1.025,,,,
19700,06/16/22 04:19:00 AM,-1.025,,,,
19701,06/16/22 04:20:00 AM,-1.025,,,,
19702,06/16/22 04:21:00 AM,-1.025,,,,
19703,06/16/22 04:22:00 AM,-1.050,,,,
19704,06/16/22 04:23:00 AM,-1.050,,,,
19705,06/16/22 04:24:00 AM,-0.975,,,,
19706,06/16/22 04:25:00 AM,-1.000,,,,
19707,06/16/22 04:26:00 AM,-0.975,,,,
19708,06/16/22 04:27:00 AM,-0.975,,,,
19709,06/16/22 04:28:00 AM,-0.975,,,,
19710,06/16/22 04:29:00 AM,-1.000,,,,
19711,06/16/22 04:30:00 AM,-1.000,,,,
19712,06/16/22 04:31:00 AM,-0.925,,,,
19713,06/16/22 04:32:00 AM,-1.025,,,,
19714,06/16/22 04:33:00 AM,-0.975,,,,
19715,06/16/22 04:34:00 AM,-1.000,,,,
19716,06/16/22 04:35:00 AM,-0.975,,,,
19717,06/16/22 04:36:00 AM,-1.050,,,,
19718,06/16/22 04:37:00 AM,-1.025,,,,
19719,06/16/22 04:38:00 AM,-1.025,,,,
19720,06/16/22 04:39:00 AM,-0.975,,,,
19721,06/16/22 04:40:00 AM,-1.025,,,,
19722,06/16/22 04:41:00 AM,-1.025,,,,
19723,06/16/22 04:42:00 AM,-1.025,,,,
19724,06/16/22 04:43:00 AM,-1.025,,,,
19725,06/16/22 04:44:00 AM,-1.075,,,,
19726,06/16/22 04:45:00 AM,-1.025,,,,
19727,06/16/22 04:46:00 AM,-1.025,,,,
19728,06/16/22 04:47:00 AM,-1.025,,,,
19729,06/16/22 04:48:00 AM,-0.975,,,,
19730,06/16/22 04:49:00 AM,-0.975,,,,
19731,06/16/22 04:50:00 AM,-1.025,,,,
19732,06/16/22 04:51:00 AM,-1.025,,,,
19733,06/16/22 04:52:00 AM,-1.000,,,,
19734,06/16/22 04:53:00 AM,-1.000,,,,
19735,06/16/22 04:54:00 AM,-1.025,,,,
19736,06/16/22 04:55:00 AM,-1.025,,,,
19737,06/16/22 04:56:00 AM,-1.025,,,,
19738,06/16/22 04:57:00 AM,-1.025,,,,
19739,06/16/22 04:58:00 AM,-1.025,,,,
19740,06/16/22 04:59:00 AM,-1.025,,,,
19741,06/16/22 05:00:00 AM,-1.025,,,,
19742,06/16/22 05:01:00 AM,-0.975,,,,
19743,06/16/22 05:02:00 AM,-1.000,,,,
19744,06/16/22 05:03:00 AM,-0.975,,,,
19745,06/16/22 05:04:00 AM,-0.975,,,,
19746,06/16/22 05:05:00 AM,-1.000,,,,
19747,06/16/22 05:06:00 AM,-0.975,,,,
19748,06/16/22 05:07:00 AM,-0.975,,,,
19749,06/16/22 05:08:00 AM,-1.050,,,,
19750,06/16/22 05:09:00 AM,-0.975,,,,
19751,06/16/22 05:10:00 AM,-0.975,,,,
19752,06/16/22 05:11:00 AM,-1.025,,,,
19753,06/16/22 05:12:00 AM,-1.000,,,,
19754,06/16/22 05:13:00 AM,-0.900,,,,
19755,06/16/22 05:14:00 AM,-0.950,,,,
19756,06/16/22 05:15:00 AM,-0.875,,,,
19757,06/16/22 05:16:00 AM,-0.875,,,,
19758,06/16/22 05:17:00 AM,-0.925,,,,
19759,06/16/22 05:18:00 AM,-0.950,,,,
19760,06/16/22 05:19:00 AM,-0.975,,,,
19761,06/16/22 05:20:00 AM,-1.025,,,,
19762,06/16/22 05:21:00 AM,-1.025,,,,
19763,06/16/22 05:22:00 AM,-1.025,,,,
19764,06/16/22 05:23:00 AM,-1.025,,,,
19765,06/16/22 05:24:00 AM,-1.075,,,,
19766,06/16/22 05:25:00 AM,-1.025,,,,
19767,06/16/22 05:26:00 AM,-1.075,,,,
19768,06/16/22 05:27:00 AM,-1.075,,,,
19769,06/16/22 05:28:00 AM,-1.075,,,,
19770,06/16/22 05:29:00 AM,-1.075,,,,
19771,06/16/22 05:30:00 AM,-1.075,,,,
19772,06/16/22 05:31:00 AM,-1.075,,,,
19773,06/16/22 05:32:00 AM,-1.025,,,,
19774,06/16/22 05:33:00 AM,-1.075,,,,
19775,06/16/22 05:34:00 AM,-1.025,,,,
19776,06/16/22 05:35:00 AM,-1.025,,,,
19777,06/16/22 05:36:00 AM,-1.075,,,,
19778,06/16/22 05:37:00 AM,-1.075,,,,
19779,06/16/22 05:38:00 AM,-1.025,,,,
19780,06/16/22 05:39:00 AM,-1.025,,,,
19781,06/16/22 05:40:00 AM,-1.025,,,,
19782,06/16/22 05:41:00 AM,-1.025,,,,
19783,06/16/22 05:42:00 AM,-1.025,,,,
19784,06/16/22 05:43:00 AM,-1.025,,,,
19785,06/16/22 05:44:00 AM,-1.050,,,,
19786,06/16/22 05:45:00 AM,-1.050,,,,
19787,06/16/22 05:46:00 AM,-1.050,,,,
19788,06/16/22 05:47:00 AM,-1.000,,,,
19789,06/16/22 05:48:00 AM,-1.000,,,,
19790,06/16/22 05:49:00 AM,-1.025,,,,
19791,06/16/22 05:50:00 AM,-1.000,,,,
19792,06/16/22 05:51:00 AM,-0.975,,,,
19793,06/16/22 05:52:00 AM,-0.975,,,,
19794,06/16/22 05:53:00 AM,-1.000,,,,
19795,06/16/22 05:54:00 AM,-1.025,,,,
19796,06/16/22 05:55:00 AM,-0.975,,,,
19797,06/16/22 05:56:00 AM,-0.975,,,,
19798,06/16/22 05:57:00 AM,-0.900,,,,
19799,06/16/22 05:58:00 AM,-0.925,,,,
19800,06/16/22 05:59:00 AM,-0.950,,,,
19801,06/16/22 06:00:00 AM,-0.950,,,,
19802,06/16/22 06:01:00 AM,-0.925,,,,
19803,06/16/22 06:02:00 AM,-0.900,,,,
19804,06/16/22 06:03:00 AM,-0.950,,,,
19805,06/16/22 06:04:00 AM,-0.950,,,,
19806,06/16/22 06:05:00 AM,-1.000,,,,
19807,06/16/22 06:06:00 AM,-0.925,,,,
19808,06/16/22 06:07:00 AM,-0.950,,,,
19809,06/16/22 06:08:00 AM,-0.975,,,,
19810,06/16/22 06:09:00 AM,-1.000,,,,
19811,06/16/22 06:10:00 AM,-0.925,,,,
19812,06/16/22 06:11:00 AM,-0.950,,,,
19813,06/16/22 06:12:00 AM,-0.900,,,,
19814,06/16/22 06:13:00 AM,-0.925,,,,
19815,06/16/22 06:14:00 AM,-0.975,,,,
19816,06/16/22 06:15:00 AM,-0.975,,,,
19817,06/16/22 06:16:00 AM,-0.925,,,,
19818,06/16/22 06:17:00 AM,-0.925,,,,
19819,06/16/22 06:18:00 AM,-0.900,,,,
19820,06/16/22 06:19:00 AM,-0.825,,,,
19821,06/16/22 06:20:00 AM,-0.875,,,,
19822,06/16/22 06:21:00 AM,-0.875,,,,
19823,06/16/22 06:22:00 AM,-0.825,,,,
19824,06/16/22 06:23:00 AM,-0.800,,,,
19825,06/16/22 06:24:00 AM,-0.775,,,,
19826,06/16/22 06:25:00 AM,-0.725,,,,
19827,06/16/22 06:26:00 AM,-0.800,,,,
19828,06/16/22 06:27:00 AM,-0.650,,,,
19829,06/16/22 06:28:00 AM,-0.750,,,,
19830,06/16/22 06:29:00 AM,-0.625,,,,
19831,06/16/22 06:30:00 AM,-0.450,,,,
19832,06/16/22 06:31:00 AM,-0.225,,,,
19833,06/16/22 06:32:00 AM,-0.150,,,,
19834,06/16/22 06:33:00 AM,-0.150,,,,
19835,06/16/22 06:34:00 AM,0.075,,,,
19836,06/16/22 06:35:00 AM,0.075,,,,
19837,06/16/22 06:36:00 AM,0.075,,,,
19838,06/16/22 06:37:00 AM,0.075,,,,
19839,06/16/22 06:38:00 AM,0.075,,,,
19840,06/16/22 06:39:00 AM,0.075,,,,
19841,06/16/22 06:40:00 AM,0.075,,,,
19842,06/16/22 06:41:00 AM,0.075,,,,
19843,06/16/22 06:42:00 AM,0.075,,,,
19844,06/16/22 06:43:00 AM,0.075,,,,
19845,06/16/22 06:44:00 AM,0.075,,,,
19846,06/16/22 06:45:00 AM,0.075,,,,
19847,06/16/22 06:46:00 AM,0.075,,,,
19848,06/16/22 06:47:00 AM,0.075,,,,
19849,06/16/22 06:48:00 AM,0.075,,,,
19850,06/16/22 06:49:00 AM,0.075,,,,
19851,06/16/22 06:50:00 AM,0.075,,,,
19852,06/16/22 06:51:00 AM,0.075,,,,
19853,06/16/22 06:52:00 AM,0.075,,,,
19854,06/16/22 06:53:00 AM,0.075,,,,
19855,06/16/22 06:54:00 AM,0.075,,,,
19856,06/16/22 06:55:00 AM,0.075,,,,
19857,06/16/22 06:56:00 AM,0.075,,,,
19858,06/16/22 06:57:00 AM,0.075,,,,
19859,06/16/22 06:58:00 AM,0.075,,,,
19860,06/16/22 06:59:00 AM,0.075,,,,
19861,06/16/22 07:00:00 AM,0.075,,,,
19862,06/16/22 07:01:00 AM,0.075,,,,
19863,06/16/22 07:02:00 AM,0.075,,,,
19864,06/16/22 07:03:00 AM,0.100,,,,
19865,06/16/22 07:04:00 AM,0.100,,,,
19866,06/16/22 07:05:00 AM,0.100,,,,
19867,06/16/22 07:06:00 AM,0.075,,,,
19868,06/16/22 07:07:00 AM,0.075,,,,
19869,06/16/22 07:08:00 AM,0.075,,,,
19870,06/16/22 07:09:00 AM,0.075,,,,
19871,06/16/22 07:10:00 AM,0.075,,,,
19872,06/16/22 07:11:00 AM,0.100,,,,
19873,06/16/22 07:12:00 AM,0.100,,,,
19874,06/16/22 07:13:00 AM,0.075,,,,
19875,06/16/22 07:14:00 AM,0.075,,,,
19876,06/16/22 07:15:00 AM,0.100,,,,
19877,06/16/22 07:16:00 AM,0.100,,,,
19878,06/16/22 07:17:00 AM,0.075,,,,
19879,06/16/22 07:18:00 AM,0.100,,,,
19880,06/16/22 07:19:00 AM,0.075,,,,
19881,06/16/22 07:20:00 AM,0.100,,,,
19882,06/16/22 07:21:00 AM,0.075,,,,
19883,06/16/22 07:22:00 AM,0.075,,,,
19884,06/16/22 07:23:00 AM,0.075,,,,
19885,06/16/22 07:24:00 AM,0.075,,,,
19886,06/16/22 07:25:00 AM,0.100,,,,
19887,06/16/22 07:26:00 AM,0.100,,,,
19888,06/16/22 07:27:00 AM,0.100,,,,
19889,06/16/22 07:28:00 AM,0.100,,,,
19890,06/16/22 07:29:00 AM,0.075,,,,
19891,06/16/22 07:30:00 AM,0.100,,,,
19892,06/16/22 07:31:00 AM,0.100,,,,
19893,06/16/22 07:32:00 AM,0.100,,,,
19894,06/16/22 07:33:00 AM,0.075,,,,
19895,06/16/22 07:34:00 AM,0.075,,,,
19896,06/16/22 07:35:00 AM,0.100,,,,
19897,06/16/22 07:36:00 AM,0.100,,,,
19898,06/16/22 07:37:00 AM,0.075,,,,
19899,06/16/22 07:38:00 AM,0.100,,,,
19900,06/16/22 07:39:00 AM,0.075,,,,
19901,06/16/22 07:40:00 AM,0.100,,,,
19902,06/16/22 07:41:00 AM,0.075,,,,
19903,06/16/22 07:42:00 AM,0.100,,,,
19904,06/16/22 07:43:00 AM,0.100,,,,
19905,06/16/22 07:44:00 AM,0.100,,,,
19906,06/16/22 07:45:00 AM,0.100,,,,
19907,06/16/22 07:46:00 AM,0.075,,,,
19908,06/16/22 07:47:00 AM,0.100,,,,
19909,06/16/22 07:48:00 AM,0.100,,,,
19910,06/16/22 07:49:00 AM,0.100,,,,
19911,06/16/22 07:50:00 AM,0.100,,,,
19912,06/16/22 07:51:00 AM,0.100,,,,
19913,06/16/22 07:52:00 AM,0.075,,,,
19914,06/16/22 07:53:00 AM,0.100,,,,
19915,06/16/22 07:54:00 AM,0.075,,,,
19916,06/16/22 07:55:00 AM,0.075,,,,
19917,06/16/22 07:56:00 AM,0.100,,,,
19918,06/16/22 07:57:00 AM,0.100,,,,
19919,06/16/22 07:58:00 AM,0.100,,,,
19920,06/16/22 07:59:00 AM,0.075,,,,
19921,06/16/22 08:00:00 AM,0.075,,,,
19922,06/16/22 08:01:00 AM,0.100,,,,
19923,06/16/22 08:02:00 AM,0.075,,,,
19924,06/16/22 08:03:00 AM,0.075,,,,
19925,06/16/22 08:04:00 AM,0.100,,,,
19926,06/16/22 08:05:00 AM,0.100,,,,
19927,06/16/22 08:06:00 AM,0.100,,,,
19928,06/16/22 08:07:00 AM,0.100,,,,
19929,06/16/22 08:08:00 AM,0.100,,,,
19930,06/16/22 08:09:00 AM,0.100,,,,
19931,06/16/22 08:10:00 AM,0.075,,,,
19932,06/16/22 08:11:00 AM,0.100,,,,
19933,06/16/22 08:12:00 AM,0.075,,,,
19934,06/16/22 08:13:00 AM,0.100,,,,
19935,06/16/22 08:14:00 AM,0.100,,,,
19936,06/16/22 08:15:00 AM,0.075,,,,
19937,06/16/22 08:16:00 AM,0.100,,,,
19938,06/16/22 08:17:00 AM,0.075,,,,
19939,06/16/22 08:18:00 AM,0.075,,,,
19940,06/16/22 08:19:00 AM,0.075,,,,
19941,06/16/22 08:20:00 AM,0.075,,,,
19942,06/16/22 08:21:00 AM,0.100,,,,
19943,06/16/22 08:22:00 AM,0.075,,,,
19944,06/16/22 08:23:00 AM,0.100,,,,
19945,06/16/22 08:24:00 AM,0.100,,,,
19946,06/16/22 08:25:00 AM,0.075,,,,
19947,06/16/22 08:26:00 AM,0.100,,,,
19948,06/16/22 08:27:00 AM,0.100,,,,
19949,06/16/22 08:28:00 AM,0.100,,,,
19950,06/16/22 08:29:00 AM,0.075,,,,
19951,06/16/22 08:30:00 AM,0.075,,,,
19952,06/16/22 08:31:00 AM,0.100,,,,
19953,06/16/22 08:32:00 AM,0.075,,,,
19954,06/16/22 08:33:00 AM,0.075,,,,
19955,06/16/22 08:34:00 AM,0.075,,,,
19956,06/16/22 08:35:00 AM,0.100,,,,
19957,06/16/22 08:36:00 AM,0.100,,,,
19958,06/16/22 08:37:00 AM,0.075,,,,
19959,06/16/22 08:38:00 AM,0.075,,,,
19960,06/16/22 08:39:00 AM,0.075,,,,
19961,06/16/22 08:40:00 AM,0.075,,,,
19962,06/16/22 08:41:00 AM,0.100,,,,
19963,06/16/22 08:42:00 AM,0.100,,,,
19964,06/16/22 08:43:00 AM,0.100,,,,
19965,06/16/22 08:44:00 AM,0.100,,,,
19966,06/16/22 08:45:00 AM,0.100,,,,
19967,06/16/22 08:46:00 AM,0.100,,,,
19968,06/16/22 08:47:00 AM,0.100,,,,
19969,06/16/22 08:48:00 AM,0.075,,,,
19970,06/16/22 08:49:00 AM,0.100,,,,
19971,06/16/22 08:50:00 AM,0.075,,,,
19972,06/16/22 08:51:00 AM,0.100,,,,
19973,06/16/22 08:52:00 AM,0.100,,,,
19974,06/16/22 08:53:00 AM,0.100,,,,
19975,06/16/22 08:54:00 AM,0.100,,,,
19976,06/16/22 08:55:00 AM,0.100,,,,
19977,06/16/22 08:56:00 AM,0.100,,,,
19978,06/16/22 08:57:00 AM,0.100,,,,
19979,06/16/22 08:58:00 AM,0.100,,,,
19980,06/16/22 08:59:00 AM,0.100,,,,
19981,06/16/22 09:00:00 AM,0.100,,,,
19982,06/16/22 09:01:00 AM,0.100,,,,
19983,06/16/22 09:02:00 AM,0.100,,,,
19984,06/16/22 09:03:00 AM,0.100,,,,
19985,06/16/22 09:04:00 AM,0.100,,,,
19986,06/16/22 09:05:00 AM,0.100,,,,
19987,06/16/22 09:06:00 AM,0.100,,,,
19988,06/16/22 09:07:00 AM,0.100,,,,
19989,06/16/22 09:08:00 AM,0.100,,,,
19990,06/16/22 09:09:00 AM,0.100,,,,
19991,06/16/22 09:10:00 AM,0.100,,,,
19992,06/16/22 09:11:00 AM,0.100,,,,
19993,06/16/22 09:12:00 AM,0.100,,,,
19994,06/16/22 09:13:00 AM,0.075,,,,
19995,06/16/22 09:14:00 AM,0.100,,,,
19996,06/16/22 09:15:00 AM,0.100,,,,
19997,06/16/22 09:16:00 AM,0.100,,,,
19998,06/16/22 09:17:00 AM,0.100,,,,
19999,06/16/22 09:18:00 AM,0.100,,,,
20000,06/16/22 09:19:00 AM,0.100,,,,
20001,06/16/22 09:20:00 AM,0.100,,,,
20002,06/16/22 09:21:00 AM,0.100,,,,
20003,06/16/22 09:22:00 AM,0.100,,,,
20004,06/16/22 09:23:00 AM,0.100,,,,
20005,06/16/22 09:24:00 AM,0.100,,,,
20006,06/16/22 09:25:00 AM,0.100,,,,
20007,06/16/22 09:26:00 AM,0.100,,,,
20008,06/16/22 09:27:00 AM,0.100,,,,
20009,06/16/22 09:28:00 AM,0.100,,,,
20010,06/16/22 09:29:00 AM,0.100,,,,
20011,06/16/22 09:30:00 AM,0.100,,,,
20012,06/16/22 09:31:00 AM,0.100,,,,
20013,06/16/22 09:32:00 AM,0.100,,,,
20014,06/16/22 09:33:00 AM,0.075,,,,
20015,06/16/22 09:34:00 AM,0.100,,,,
20016,06/16/22 09:35:00 AM,0.100,,,,
20017,06/16/22 09:36:00 AM,0.075,,,,
20018,06/16/22 09:37:00 AM,0.100,,,,
20019,06/16/22 09:38:00 AM,0.100,,,,
20020,06/16/22 09:39:00 AM,0.100,,,,
20021,06/16/22 09:40:00 AM,0.075,,,,
20022,06/16/22 09:41:00 AM,0.100,,,,
20023,06/16/22 09:42:00 AM,0.100,,,,
20024,06/16/22 09:43:00 AM,0.100,,,,
20025,06/16/22 09:44:00 AM,0.100,,,,
20026,06/16/22 09:45:00 AM,0.075,,,,
20027,06/16/22 09:46:00 AM,0.075,,,,
20028,06/16/22 09:47:00 AM,0.100,,,,
20029,06/16/22 09:48:00 AM,0.100,,,,
20030,06/16/22 09:49:00 AM,0.100,,,,
20031,06/16/22 09:50:00 AM,0.100,,,,
20032,06/16/22 09:51:00 AM,0.100,,,,
20033,06/16/22 09:52:00 AM,0.100,,,,
20034,06/16/22 09:53:00 AM,0.075,,,,
20035,06/16/22 09:54:00 AM,0.100,,,,
20036,06/16/22 09:55:00 AM,0.100,,,,
20037,06/16/22 09:56:00 AM,0.075,,,,
20038,06/16/22 09:57:00 AM,0.100,,,,
20039,06/16/22 09:58:00 AM,0.075,,,,
20040,06/16/22 09:59:00 AM,0.100,,,,
20041,06/16/22 10:00:00 AM,0.075,,,,
20042,06/16/22 10:01:00 AM,0.075,,,,
20043,06/16/22 10:02:00 AM,0.100,,,,
20044,06/16/22 10:03:00 AM,0.100,,,,
20045,06/16/22 10:04:00 AM,0.100,,,,
20046,06/16/22 10:05:00 AM,0.100,,,,
20047,06/16/22 10:06:00 AM,0.100,,,,
20048,06/16/22 10:07:00 AM,0.100,,,,
20049,06/16/22 10:08:00 AM,0.100,,,,
20050,06/16/22 10:09:00 AM,0.100,,,,
20051,06/16/22 10:10:00 AM,0.100,,,,
20052,06/16/22 10:11:00 AM,0.100,,,,
20053,06/16/22 10:12:00 AM,0.100,,,,
20054,06/16/22 10:13:00 AM,0.100,,,,
20055,06/16/22 10:14:00 AM,0.100,,,,
20056,06/16/22 10:15:00 AM,0.100,,,,
20057,06/16/22 10:16:00 AM,0.100,,,,
20058,06/16/22 10:17:00 AM,0.100,,,,
20059,06/16/22 10:18:00 AM,0.100,,,,
20060,06/16/22 10:19:00 AM,0.100,,,,
20061,06/16/22 10:20:00 AM,0.100,,,,
20062,06/16/22 10:21:00 AM,0.100,,,,
20063,06/16/22 10:22:00 AM,0.100,,,,
20064,06/16/22 10:23:00 AM,0.100,,,,
20065,06/16/22 10:24:00 AM,0.100,,,,
20066,06/16/22 10:25:00 AM,0.100,,,,
20067,06/16/22 10:26:00 AM,0.100,,,,
20068,06/16/22 10:27:00 AM,0.100,,,,
20069,06/16/22 10:28:00 AM,0.100,,,,
20070,06/16/22 10:29:00 AM,0.100,,,,
20071,06/16/22 10:30:00 AM,0.100,,,,
20072,06/16/22 10:31:00 AM,0.100,,,,
20073,06/16/22 10:32:00 AM,0.075,,,,
20074,06/16/22 10:33:00 AM,0.100,,,,
20075,06/16/22 10:34:00 AM,0.100,,,,
20076,06/16/22 10:35:00 AM,0.075,,,,
20077,06/16/22 10:36:00 AM,0.075,,,,
20078,06/16/22 10:37:00 AM,0.100,,,,
20079,06/16/22 10:38:00 AM,0.100,,,,
20080,06/16/22 10:39:00 AM,0.100,,,,
20081,06/16/22 10:40:00 AM,0.100,,,,
20082,06/16/22 10:41:00 AM,0.100,,,,
20083,06/16/22 10:42:00 AM,0.100,,,,
20084,06/16/22 10:43:00 AM,0.100,,,,
20085,06/16/22 10:44:00 AM,0.100,,,,
20086,06/16/22 10:45:00 AM,0.075,,,,
20087,06/16/22 10:46:00 AM,0.100,,,,
20088,06/16/22 10:47:00 AM,0.100,,,,
20089,06/16/22 10:48:00 AM,0.100,,,,
20090,06/16/22 10:49:00 AM,0.075,,,,
20091,06/16/22 10:50:00 AM,0.100,,,,
20092,06/16/22 10:51:00 AM,0.100,,,,
20093,06/16/22 10:52:00 AM,0.100,,,,
20094,06/16/22 10:53:00 AM,0.100,,,,
20095,06/16/22 10:54:00 AM,0.100,,,,
20096,06/16/22 10:55:00 AM,0.100,,,,
20097,06/16/22 10:56:00 AM,0.100,,,,
20098,06/16/22 10:57:00 AM,0.100,,,,
20099,06/16/22 10:58:00 AM,0.100,,,,
20100,06/16/22 10:59:00 AM,0.100,,,,
20101,06/16/22 11:00:00 AM,0.075,,,,
20102,06/16/22 11:01:00 AM,0.100,,,,
20103,06/16/22 11:02:00 AM,0.100,,,,
20104,06/16/22 11:03:00 AM,0.100,,,,
20105,06/16/22 11:04:00 AM,0.100,,,,
20106,06/16/22 11:05:00 AM,0.075,,,,
20107,06/16/22 11:06:00 AM,0.100,,,,
20108,06/16/22 11:07:00 AM,0.100,,,,
20109,06/16/22 11:08:00 AM,0.100,,,,
20110,06/16/22 11:09:00 AM,0.100,,,,
20111,06/16/22 11:10:00 AM,0.100,,,,
20112,06/16/22 11:11:00 AM,0.100,,,,
20113,06/16/22 11:12:00 AM,0.100,,,,
20114,06/16/22 11:13:00 AM,0.100,,,,
20115,06/16/22 11:14:00 AM,0.100,,,,
20116,06/16/22 11:15:00 AM,0.100,,,,
20117,06/16/22 11:16:00 AM,0.075,,,,
20118,06/16/22 11:17:00 AM,0.100,,,,
20119,06/16/22 11:18:00 AM,0.075,,,,
20120,06/16/22 11:19:00 AM,0.100,,,,
20121,06/16/22 11:20:00 AM,0.100,,,,
20122,06/16/22 11:21:00 AM,0.100,,,,
20123,06/16/22 11:22:00 AM,0.100,,,,
20124,06/16/22 11:23:00 AM,0.100,,,,
20125,06/16/22 11:24:00 AM,0.100,,,,
20126,06/16/22 11:25:00 AM,0.075,,,,
20127,06/16/22 11:26:00 AM,0.100,,,,
20128,06/16/22 11:27:00 AM,0.075,,,,
20129,06/16/22 11:28:00 AM,0.100,,,,
20130,06/16/22 11:29:00 AM,0.100,,,,
20131,06/16/22 11:30:00 AM,0.075,,,,
20132,06/16/22 11:31:00 AM,0.100,,,,
20133,06/16/22 11:32:00 AM,0.100,,,,
20134,06/16/22 11:33:00 AM,0.100,,,,
20135,06/16/22 11:34:00 AM,0.100,,,,
20136,06/16/22 11:35:00 AM,0.100,,,,
20137,06/16/22 11:36:00 AM,0.100,,,,
20138,06/16/22 11:37:00 AM,0.100,,,,
20139,06/16/22 11:38:00 AM,0.100,,,,
20140,06/16/22 11:39:00 AM,0.100,,,,
20141,06/16/22 11:40:00 AM,0.100,,,,
20142,06/16/22 11:41:00 AM,0.100,,,,
20143,06/16/22 11:42:00 AM,0.100,,,,
20144,06/16/22 11:43:00 AM,0.100,,,,
20145,06/16/22 11:44:00 AM,0.100,,,,
20146,06/16/22 11:45:00 AM,0.100,,,,
20147,06/16/22 11:46:00 AM,0.100,,,,
20148,06/16/22 11:47:00 AM,0.100,,,,
20149,06/16/22 11:48:00 AM,0.100,,,,
20150,06/16/22 11:49:00 AM,0.075,,,,
20151,06/16/22 11:50:00 AM,0.100,,,,
20152,06/16/22 11:51:00 AM,0.100,,,,
20153,06/16/22 11:52:00 AM,0.100,,,,
20154,06/16/22 11:53:00 AM,0.100,,,,
20155,06/16/22 11:54:00 AM,0.100,,,,
20156,06/16/22 11:55:00 AM,0.100,,,,
20157,06/16/22 11:56:00 AM,0.100,,,,
20158,06/16/22 11:57:00 AM,0.100,,,,
20159,06/16/22 11:58:00 AM,0.100,,,,
20160,06/16/22 11:59:00 AM,0.100,,,,
20161,06/16/22 12:00:00 PM,0.100,,,,
20162,06/16/22 12:01:00 PM,0.100,,,,
20163,06/16/22 12:02:00 PM,0.100,,,,
20164,06/16/22 12:03:00 PM,0.100,,,,
20165,06/16/22 12:04:00 PM,0.100,,,,
20166,06/16/22 12:05:00 PM,0.100,,,,
20167,06/16/22 12:06:00 PM,0.100,,,,
20168,06/16/22 12:07:00 PM,0.100,,,,
20169,06/16/22 12:08:00 PM,0.100,,,,
20170,06/16/22 12:09:00 PM,0.100,,,,
20171,06/16/22 12:10:00 PM,0.100,,,,
20172,06/16/22 12:11:00 PM,0.100,,,,
20173,06/16/22 12:12:00 PM,0.100,,,,
20174,06/16/22 12:13:00 PM,0.100,,,,
20175,06/16/22 12:14:00 PM,0.100,,,,
20176,06/16/22 12:15:00 PM,0.100,,,,
20177,06/16/22 12:16:00 PM,0.075,,,,
20178,06/16/22 12:17:00 PM,0.100,,,,
20179,06/16/22 12:18:00 PM,0.100,,,,
20180,06/16/22 12:19:00 PM,0.100,,,,
20181,06/16/22 12:20:00 PM,0.100,,,,
20182,06/16/22 12:21:00 PM,0.100,,,,
20183,06/16/22 12:22:00 PM,0.100,,,,
20184,06/16/22 12:23:00 PM,0.100,,,,
20185,06/16/22 12:24:00 PM,0.100,,,,
20186,06/16/22 12:25:00 PM,0.100,,,,
20187,06/16/22 12:26:00 PM,0.100,,,,
20188,06/16/22 12:27:00 PM,0.100,,,,
20189,06/16/22 12:28:00 PM,0.100,,,,
20190,06/16/22 12:29:00 PM,0.100,,,,
20191,06/16/22 12:30:00 PM,0.100,,,,
20192,06/16/22 12:31:00 PM,0.100,,,,
20193,06/16/22 12:32:00 PM,0.100,,,,
20194,06/16/22 12:33:00 PM,0.100,,,,
20195,06/16/22 12:34:00 PM,0.100,,,,
20196,06/16/22 12:35:00 PM,0.100,,,,
20197,06/16/22 12:36:00 PM,0.100,,,,
20198,06/16/22 12:37:00 PM,0.100,,,,
20199,06/16/22 12:38:00 PM,0.100,,,,
20200,06/16/22 12:39:00 PM,0.100,,,,
20201,06/16/22 12:40:00 PM,0.100,,,,
20202,06/16/22 12:41:00 PM,0.100,,,,
20203,06/16/22 12:42:00 PM,0.100,,,,
20204,06/16/22 12:43:00 PM,0.100,,,,
20205,06/16/22 12:44:00 PM,0.100,,,,
20206,06/16/22 12:45:00 PM,0.100,,,,
20207,06/16/22 12:46:00 PM,0.100,,,,
20208,06/16/22 12:47:00 PM,0.100,,,,
20209,06/16/22 12:48:00 PM,0.100,,,,
20210,06/16/22 12:49:00 PM,0.100,,,,
20211,06/16/22 12:50:00 PM,0.100,,,,
20212,06/16/22 12:51:00 PM,0.100,,,,
20213,06/16/22 12:52:00 PM,0.100,,,,
20214,06/16/22 12:53:00 PM,0.100,,,,
20215,06/16/22 12:54:00 PM,0.100,,,,
20216,06/16/22 12:55:00 PM,0.100,,,,
20217,06/16/22 12:56:00 PM,0.100,,,,
20218,06/16/22 12:57:00 PM,0.100,,,,
20219,06/16/22 12:58:00 PM,0.100,,,,
20220,06/16/22 12:59:00 PM,0.100,,,,
20221,06/16/22 01:00:00 PM,0.100,,,,
